plot,veg_type,date,observer,species,plant,stage,flower_stalk,longest_leaf,new_growth,corner,soil_moisture,active_layer,notes
PS1,HER,28-Jun-16,Jakob,DRYINT,2,P1 - Date snow free,38,30,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,DRYINT,3,P1 - Date snow free,8,24,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,DRYINT,4,P3 - Date first open flower,54,23,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,DRYINT,5,P2 - Date first appearance of petals in flower buds,44,20,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,DRYINT,6,P2 - Date first appearance of petals in flower buds,15,38,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,1,P5 - Date flowers fluffy,174,113,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,2,P5 - Date flowers fluffy,214,158,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,3,P4 - Date first pollen visible (yellow anthers),178,122,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,4,P4 - Date first pollen visible (yellow anthers),162,120,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,5,P4 - Date first pollen visible (yellow anthers),172,116,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ERIVAG,6,P4 - Date first pollen visible (yellow anthers),201,135,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NE,49.1,23.6,NA
PS1,HER,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NW,51.6,15.5,NA
PS1,HER,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SW,50.9,9.2,NA
PS1,HER,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SE,43.9,13.4,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,1,P2 - Date first leaf bud burst,NA,27,6,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,2,P2 - Date first leaf bud burst,NA,24,6,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,3,P2 - Date first leaf bud burst,NA,27,10,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,4,P2 - Date first leaf bud burst,NA,24,16,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,5,P2 - Date first leaf bud burst,NA,32,21,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,SALPUL,6,P2 - Date first leaf bud burst,NA,29,15,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,110,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,2,P2 - Date green stem/leaves growing,NA,187,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,97,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,123,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,5,P2 - Date green stem/leaves growing,NA,154,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ARCLAT,6,P2 - Date green stem/leaves growing,NA,112,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,1,P1 - Date snow free,14,22,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,2,P1 - Date snow free,13,18,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,3,P1 - Date snow free,7,14,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,4,P1 - Date snow free,36,21,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,5,P1 - Date snow free,33,21,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,DRYINT,6,P1 - Date snow free,23,27,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,1,P4 - Date first pollen visible (yellow anthers),171,133,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,2,P4 - Date first pollen visible (yellow anthers),203,157,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,3,P4 - Date first pollen visible (yellow anthers),175,103,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,4,P4 - Date first pollen visible (yellow anthers),168,98,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,5,P4 - Date first pollen visible (yellow anthers),178,118,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,ERIVAG,6,P4 - Date first pollen visible (yellow anthers),213,129,NA,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NE,49,21.4,NA
PS1,HER,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NW,43.9,11.2,NA
PS1,HER,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SW,52,9.1,NA
PS1,HER,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SE,46.9,9.7,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,1,P2 - Date first leaf bud burst,NA,24,4,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,2,P2 - Date first leaf bud burst,NA,21,3,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,3,P2 - Date first leaf bud burst,NA,24,12,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,4,P2 - Date first leaf bud burst,NA,25,7,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,5,P2 - Date first leaf bud burst,NA,28,11,NA,NA,NA,NA
PS1,HER,25-Jun-16,Jakob,SALPUL,6,P2 - Date first leaf bud burst,NA,25,12,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,1,P6 - Date first seeds dispersed,384,245,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,364,218,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,109,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,4,P6 - Date first seeds dispersed,363,353,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,443,250,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,ARCLAT,6,P5 - Date seeds developed,402,260,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,DRYINT,1,P5 - Date first twisting of filaments on seed heads,96,24,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,DRYINT,2,P4 - Date last petal shed,NA,24,NA,NA,NA,NA,Dead & gone
PS1,KOM,13-Aug-16,Jakob,DRYINT,3,P7 - Date seeds finish dispersing,68,23,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,DRYINT,4,P6 - Date seeds start dispersing,106,26,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,DRYINT,5,P7 - Date seeds finish dispersing,41,23,NA,NA,NA,NA,Dead or done
PS1,KOM,13-Aug-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,102,23,NA,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NE,47.5,53.8,NA
PS1,KOM,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NW,52,44.7,NA
PS1,KOM,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SW,48.8,41.5,NA
PS1,KOM,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SE,47.8,50.3,NA
PS1,KOM,13-Aug-16,Jakob,SALARC,1,P5 - Date first yellowing of leaves,NA,49,14,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,SALARC,2,P5 - Date first yellowing of leaves,NA,42,12,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,SALARC,3,P5 - Date first yellowing of leaves,NA,66,23,NA,NA,NA,Disease
PS1,KOM,13-Aug-16,Jakob,SALARC,4,P6 - Date last green leaf turning yellow,NA,36,22,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,SALARC,5,P6 - Date last green leaf turning yellow,NA,60,24,NA,NA,NA,NA
PS1,KOM,13-Aug-16,Jakob,SALARC,6,P6 - Date last green leaf turning yellow,NA,65,29,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,1,P6 - Date first seeds dispersed,386,240,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,361,218,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,111,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,4,P6 - Date first seeds dispersed,368,270,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,433,241,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,ARCLAT,6,P5 - Date seeds developed,399,292,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,DRYINT,1,P5 - Date first twisting of filaments on seed heads,96,20,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,DRYINT,2,P4 - Date last petal shed,55,24,NA,NA,NA,NA,Dead
PS1,KOM,03-Aug-16,Jakob,DRYINT,3,P7 - Date seeds finish dispersing,65,24,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,DRYINT,4,P5 - Date first twisting of filaments on seed heads,97,29,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,DRYINT,5,P7 - Date seeds finish dispersing,43,22,NA,NA,NA,NA,Dead or done
PS1,KOM,03-Aug-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,92,28,NA,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NE,45.7,48.9,NA
PS1,KOM,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NW,51.4,42.7,NA
PS1,KOM,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SW,47.6,37.9,NA
PS1,KOM,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SE,45.5,48.4,NA
PS1,KOM,03-Aug-16,Jakob,SALARC,1,P5 - Date first yellowing of leaves,NA,57,15,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,SALARC,2,P2 - Date first leaf bud burst,NA,42,12,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,SALARC,3,P2 - Date first leaf bud burst,NA,65,25,NA,NA,NA,Disease
PS1,KOM,03-Aug-16,Jakob,SALARC,4,P5 - Date first yellowing of leaves,NA,35,26,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,SALARC,5,P5 - Date first yellowing of leaves,NA,62,23,NA,NA,NA,NA
PS1,KOM,03-Aug-16,Jakob,SALARC,6,P5 - Date first yellowing of leaves,NA,67,30,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,1,P6 - Date first seeds dispersed,377,237,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,364,225,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,106,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,4,P6 - Date first seeds dispersed,368,258,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,446,254,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,ARCLAT,6,P5 - Date seeds developed,397,285,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,1,P5 - Date first twisting of filaments on seed heads,91,22,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,2,P4 - Date last petal shed,53,25,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,3,P7 - Date seeds finish dispersing,65,21,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,4,P5 - Date first twisting of filaments on seed heads,97,23,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,5,P7 - Date seeds finish dispersing,43,21,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,97,22,NA,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,46.3,45,NA
PS1,KOM,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,49.2,31.6,NA
PS1,KOM,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,46.3,36.3,NA
PS1,KOM,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,45.8,46,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,1,P5 - Date first yellowing of leaves,NA,58,15,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,2,P2 - Date first leaf bud burst,NA,43,12,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,3,P2 - Date first leaf bud burst,NA,67,25,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,4,P5 - Date first yellowing of leaves,NA,36,15,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,5,P5 - Date first yellowing of leaves,NA,62,24,NA,NA,NA,NA
PS1,KOM,30-Jul-16,Jakob,SALARC,6,P5 - Date first yellowing of leaves,NA,72,29,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,1,P6 - Date first seeds dispersed,373,233,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,368,227,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,119,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,4,P6 - Date first seeds dispersed,374,268,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,432,244,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,ARCLAT,6,P5 - Date seeds developed,403,287,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,1,P5 - Date first twisting of filaments on seed heads,92,29,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,2,P4 - Date last petal shed,56,25,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,3,P7 - Date seeds finish dispersing,66,22,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,4,P5 - Date first twisting of filaments on seed heads,98,25,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,5,P7 - Date seeds finish dispersing,42,18,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,100,20,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,43.2,42.2,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,49.7,44,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,46.3,40,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,43.9,43.8,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,1,P3 - Date first pollen visible on males,NA,52,15,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,2,P2 - Date first leaf bud burst,NA,41,14,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,3,P2 - Date first leaf bud burst,NA,67,21,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,4,P5 - Date first yellowing of leaves,NA,36,20,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,5,P5 - Date first yellowing of leaves,NA,70,24,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,SALARC,6,P5 - Date first yellowing of leaves,NA,55,32,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,1,P6 - Date first seeds dispersed,365,235,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,2,P6 - Date first seeds dispersed,370,221,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,3,P2 - Date green stem/leaves growing,NA,109,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,4,P6 - Date first seeds dispersed,354,256,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,5,P6 - Date first seeds dispersed,404,242,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,ARCLAT,6,P6 - Date first seeds dispersed,371,281,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,1,P5 - Date first twisting of filaments on seed heads,94,23,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,2,P4 - Date last petal shed,59,22,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,3,P5 - Date first twisting of filaments on seed heads,67,19,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,4,P5 - Date first twisting of filaments on seed heads,99,33,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,5,P4 - Date last petal shed,35,15,NA,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,DRYINT,6,P5 - Date first twisting of filaments on seed heads,87,21,NA,NA,NA,NA,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,48.3,42.4,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,40.2,39.5,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,45.2,43.9,NA
PS1,KOM,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,42.3,49.1,NA
PS1,KOM,23-Jul-16,Isla,SALARC,1,P3 - Date first pollen visible on males,NA,52,20,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,SALARC,2,P2 - Date first leaf bud burst,NA,39,17,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,SALARC,3,P2 - Date first leaf bud burst,NA,68,31,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,SALARC,4,P2 - Date first leaf bud burst,NA,35,20,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,SALARC,5,P2 - Date first leaf bud burst,NA,66,50,NA,NA,NA,NA
PS1,KOM,23-Jul-16,Isla,SALARC,6,P3 - Date first pollen visible on males,NA,63,30,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,1,P3 - Date first appearance of flower buds,339,235,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,2,P3 - Date first appearance of flower buds,341,229,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,3,P2 - Date green stem/leaves growing,NA,112,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,4,P2 - Date green stem/leaves growing,331,262,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,5,P3 - Date first appearance of flower buds,373,250,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,ARCLAT,6,P2 - Date green stem/leaves growing,341,280,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,1,P5 - Date first twisting of filaments on seed heads,86,21,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,2,P2 - Date first appearance of petals in flower buds,62,24,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,3,P4 - Date last petal shed,72,22,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,4,P5 - Date first twisting of filaments on seed heads,97,30,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,5,P4 - Date last petal shed,38,16,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,DRYINT,6,P5 - Date first twisting of filaments on seed heads,104,17,NA,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NE,48.5,38.5,NA
PS1,KOM,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NW,43.9,28.1,NA
PS1,KOM,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SW,48.9,35.8,NA
PS1,KOM,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SE,46.5,36,NA
PS1,KOM,14-Jul-16,Isla,SALARC,1,P3 - Date first pollen visible on males,NA,55,24,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,SALARC,2,P2 - Date first leaf bud burst,NA,42,18,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,SALARC,3,P2 - Date first leaf bud burst,NA,68,27,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,SALARC,4,P2 - Date first leaf bud burst,NA,51,14,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,SALARC,5,P2 - Date first leaf bud burst,NA,65,24,NA,NA,NA,NA
PS1,KOM,14-Jul-16,Isla,SALARC,6,P3 - Date first pollen visible on males,NA,68,30,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,1,P3 - Date first appearance of flower buds,NA,176,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,2,P3 - Date first appearance of flower buds,NA,144,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,96,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,118,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,5,P3 - Date first appearance of flower buds,NA,163,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,ARCLAT,6,P2 - Date green stem/leaves growing,NA,152,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,1,P2 - Date first appearance of petals in flower buds,28,25,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,2,P2 - Date first appearance of petals in flower buds,30,19,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,3,P2 - Date first appearance of petals in flower buds,46,17,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,4,P2 - Date first appearance of petals in flower buds,35,19,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,5,P2 - Date first appearance of petals in flower buds,29,22,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,DRYINT,6,P2 - Date first appearance of petals in flower buds,51,25,NA,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NE,47.2,22.9,NA
PS1,KOM,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NW,51,11.7,NA
PS1,KOM,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SW,45.6,9.3,NA
PS1,KOM,28-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SE,42.3,16.5,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,1,P3 - Date first pollen visible on males,NA,32,13,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,2,P2 - Date first leaf bud burst,NA,36,15,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,3,P2 - Date first leaf bud burst,NA,43,21,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,4,P2 - Date first leaf bud burst,NA,31,8,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,5,P2 - Date first leaf bud burst,NA,55,23,NA,NA,NA,NA
PS1,KOM,28-Jun-16,Jakob,SALARC,6,P3 - Date first pollen visible on males,NA,48,15,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,159,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,2,P2 - Date green stem/leaves growing,NA,144,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,73,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,114,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,5,P2 - Date green stem/leaves growing,NA,137,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,ARCLAT,6,P2 - Date green stem/leaves growing,NA,125,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,1,P2 - Date first appearance of petals in flower buds,17,16,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,2,P2 - Date first appearance of petals in flower buds,11,22,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,3,P1 - Date snow free,28,22,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,4,P1 - Date snow free,18,12,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,5,P1 - Date snow free,18,23,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,DRYINT,6,P2 - Date first appearance of petals in flower buds,34,27,NA,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NE,48.1,17.5,NA
PS1,KOM,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,NW,44.4,9.8,NA
PS1,KOM,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SW,46.8,8.7,NA
PS1,KOM,25-Jun-16,Jakob,NA,NA,NA,NA,NA,NA,SE,44.3,14.3,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,1,P3 - Date first pollen visible on males,NA,30,6,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,2,P2 - Date first leaf bud burst,NA,35,10,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,3,P2 - Date first leaf bud burst,NA,41,14,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,4,P2 - Date first leaf bud burst,NA,28,2,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,5,P2 - Date first leaf bud burst,NA,57,18,NA,NA,NA,NA
PS1,KOM,25-Jun-16,Jakob,SALARC,6,P3 - Date first pollen visible on males,NA,40,15,NA,NA,NA,NA
PS2,HER,13-Aug-16,Jakob,ARCLAT,1,P6 - Date first seeds dispersed,301,179,NA,NA,NA,NA,NA
